-3.141592653589793	-3.141592653589793	-3.141592653589793
-3.0781261353354537	-3.0781261353354537	-3.0781261353354537
-3.0146596170811146	-3.0146596170811146	-3.0146596170811146
-2.951193098826775	-2.951193098826775	-2.951193098826775
-2.887726580572436	-2.887726580572436	-2.887726580572436
-2.8242600623180967	-2.8242600623180967	-2.8242600623180967
-2.7607935440637577	-2.7607935440637577	-2.7607935440637577
-2.697327025809418	-2.697327025809418	-2.697327025809418
-2.633860507555079	-2.633860507555079	-2.633860507555079
-2.5703939893007397	-2.5703939893007397	-2.5703939893007397
-2.5069274710464007	-2.5069274710464007	-2.5069274710464007
-2.443460952792061	-2.443460952792061	-2.443460952792061
-2.379994434537722	-2.379994434537722	-2.379994434537722
-2.3165279162833827	-2.3165279162833827	-2.3165279162833827
-2.2530613980290433	-2.2530613980290433	-2.2530613980290433
-2.1895948797747042	-2.1895948797747042	-2.1895948797747042
-2.126128361520365	-2.126128361520365	-2.126128361520365
-2.0626618432660258	-2.0626618432660258	-2.0626618432660258
-1.9991953250116865	-1.9991953250116865	-1.9991953250116865
-1.9357288067573473	-1.9357288067573473	-1.9357288067573473
-1.872262288503008	-1.872262288503008	-1.872262288503008
-1.8087957702486688	-1.8087957702486688	-1.8087957702486688
-1.7453292519943295	-1.7453292519943295	-1.7453292519943295
-1.6818627337399903	-1.6818627337399903	-1.6818627337399903
-1.6183962154856508	-1.6183962154856508	-1.6183962154856508
-1.5549296972313116	-1.5549296972313116	-1.5549296972313116
-1.4914631789769723	-1.4914631789769723	-1.4914631789769723
-1.427996660722633	-1.427996660722633	-1.427996660722633
-1.3645301424682938	-1.3645301424682938	-1.3645301424682938
-1.3010636242139546	-1.3010636242139546	-1.3010636242139546
-1.2375971059596154	-1.2375971059596154	-1.2375971059596154
-1.1741305877052761	-1.1741305877052761	-1.1741305877052761
-1.1106640694509369	-1.1106640694509369	-1.1106640694509369
-1.0471975511965974	-1.0471975511965974	-1.0471975511965974
-0.9837310329422584	-0.9837310329422584	-0.9837310329422584
-0.9202645146879189	-0.9202645146879189	-0.9202645146879189
-0.8567979964335799	-0.8567979964335799	-0.8567979964335799
-0.7933314781792404	-0.7933314781792404	-0.7933314781792404
-0.7298649599249014	-0.7298649599249014	-0.7298649599249014
-0.666398441670562	-0.666398441670562	-0.666398441670562
-0.6029319234162229	-0.6029319234162229	-0.6029319234162229
-0.5394654051618835	-0.5394654051618835	-0.5394654051618835
-0.47599888690754444	-0.47599888690754444	-0.47599888690754444
-0.412532368653205	-0.412532368653205	-0.412532368653205
-0.34906585039886595	-0.34906585039886595	-0.34906585039886595
-0.2855993321445265	-0.2855993321445265	-0.2855993321445265
-0.22213281389018746	-0.22213281389018746	-0.22213281389018746
-0.158666295635848	-0.158666295635848	-0.158666295635848
-0.09519977738150853	-0.09519977738150853	-0.09519977738150853
-0.03173325912716951	-0.03173325912716951	-0.03173325912716951
0.031733259127169955	0.031733259127169955	0.031733259127169955
0.09519977738150898	0.09519977738150898	0.09519977738150898
0.15866629563584844	0.15866629563584844	0.15866629563584844
0.22213281389018746	0.22213281389018746	0.22213281389018746
0.28559933214452693	0.28559933214452693	0.28559933214452693
0.34906585039886595	0.34906585039886595	0.34906585039886595
0.4125323686532054	0.4125323686532054	0.4125323686532054
0.47599888690754444	0.47599888690754444	0.47599888690754444
0.5394654051618839	0.5394654051618839	0.5394654051618839
0.6029319234162229	0.6029319234162229	0.6029319234162229
0.6663984416705624	0.6663984416705624	0.6663984416705624
0.7298649599249014	0.7298649599249014	0.7298649599249014
0.7933314781792409	0.7933314781792409	0.7933314781792409
0.8567979964335799	0.8567979964335799	0.8567979964335799
0.9202645146879194	0.9202645146879194	0.9202645146879194
0.9837310329422584	0.9837310329422584	0.9837310329422584
1.0471975511965983	1.0471975511965983	1.0471975511965983
1.1106640694509373	1.1106640694509373	1.1106640694509373
1.1741305877052763	1.1741305877052763	1.1741305877052763
1.2375971059596154	1.2375971059596154	1.2375971059596154
1.3010636242139553	1.3010636242139553	1.3010636242139553
1.3645301424682943	1.3645301424682943	1.3645301424682943
1.4279966607226333	1.4279966607226333	1.4279966607226333
1.4914631789769723	1.4914631789769723	1.4914631789769723
1.5549296972313122	1.5549296972313122	1.5549296972313122
1.6183962154856513	1.6183962154856513	1.6183962154856513
1.6818627337399903	1.6818627337399903	1.6818627337399903
1.7453292519943293	1.7453292519943293	1.7453292519943293
1.8087957702486692	1.8087957702486692	1.8087957702486692
1.8722622885030082	1.8722622885030082	1.8722622885030082
1.9357288067573473	1.9357288067573473	1.9357288067573473
1.9991953250116872	1.9991953250116872	1.9991953250116872
2.062661843266026	2.062661843266026	2.062661843266026
2.126128361520365	2.126128361520365	2.126128361520365
2.1895948797747042	2.1895948797747042	2.1895948797747042
2.253061398029044	2.253061398029044	2.253061398029044
2.316527916283383	2.316527916283383	2.316527916283383
2.379994434537722	2.379994434537722	2.379994434537722
2.443460952792061	2.443460952792061	2.443460952792061
2.506927471046401	2.506927471046401	2.506927471046401
2.57039398930074	2.57039398930074	2.57039398930074
2.633860507555079	2.633860507555079	2.633860507555079
2.697327025809418	2.697327025809418	2.697327025809418
2.760793544063758	2.760793544063758	2.760793544063758
2.824260062318097	2.824260062318097	2.824260062318097
2.887726580572436	2.887726580572436	2.887726580572436
2.951193098826776	2.951193098826776	2.951193098826776
3.014659617081115	3.014659617081115	3.014659617081115
3.078126135335454	3.078126135335454	3.078126135335454
3.141592653589793	3.141592653589793	3.141592653589793
